,Unnamed: 0,SHS_ID,PRIORITY_DEC,WELCHOL_DECILE,NEW_SEGMENT,YEARMONTH,WEL_TOTAL_TMOT,NRx,TRx,EMAIL_OPEN,EMAIL_SEND,PDEs,Calls,DSI_SAMPLES,CSS_Samples,total_paid,Copay_card,paid_copay,tmot_supplied,WELCHOL_KICKER_FLAG,WELCHOL_90_DAYS_RX_FLAG,sales_contest,NRx_1,NRx_2,NRx_3,NRx_4,PDE_1,PDE_2,PDE_transformed,DSI_SAMPLES_transformed,CSS_Samples_transformed,tmot_supplied_transformed,PDE_transformed_with_lags
859,860,207959,MEDIUM,0,LV - LR,201704,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,861,207959,MEDIUM,0,LV - LR,201705,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,862,207959,MEDIUM,0,LV - LR,201706,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,863,207959,MEDIUM,0,LV - LR,201707,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,864,207959,MEDIUM,0,LV - LR,201708,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.221199216928595,0.0,0.0,0.0,0.221199216928595
864,865,207980,LOW,0,LV - LR,201509,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,
865,866,207980,LOW,0,LV - LR,201510,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,
866,867,207980,LOW,0,LV - LR,201511,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,868,207980,LOW,0,LV - LR,201512,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,869,207980,LOW,0,LV - LR,201601,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,870,207980,LOW,0,LV - LR,201602,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,871,207980,LOW,0,LV - LR,201603,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,872,207980,LOW,0,LV - LR,201604,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,873,207980,LOW,0,LV - LR,201605,0.0,0,0,0,0,0.5,1,4,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.221199216928595,0.8646647167633871,0.0,0.0,0.221199216928595
873,874,207980,LOW,0,LV - LR,201606,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0722565136714471
874,875,207980,LOW,0,LV - LR,201607,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0246900879716674
875,876,207980,LOW,0,LV - LR,201608,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,877,207980,LOW,0,LV - LR,201609,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.221199216928595,0.0,0.0,0.0,0.221199216928595
877,878,207980,LOW,0,LV - LR,201610,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0722565136714471
878,879,207980,LOW,0,LV - LR,201611,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0246900879716674
879,880,207980,LOW,0,LV - LR,201612,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,881,207980,LOW,0,LV - LR,201701,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,882,207980,LOW,0,LV - LR,201702,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,883,207980,LOW,0,LV - LR,201703,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,884,207980,LOW,0,LV - LR,201704,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,885,207980,LOW,0,LV - LR,201705,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,886,207980,LOW,0,LV - LR,201706,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,887,207980,LOW,0,LV - LR,201707,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,888,207980,LOW,0,LV - LR,201708,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,889,207990,LOW,0,LV - LR,201509,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,
889,890,207990,LOW,0,LV - LR,201510,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,
890,891,207990,LOW,0,LV - LR,201511,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,892,207990,LOW,0,LV - LR,201512,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,893,207990,LOW,0,LV - LR,201601,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,894,207990,LOW,0,LV - LR,201602,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,895,207990,LOW,0,LV - LR,201603,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,896,207990,LOW,0,LV - LR,201604,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,897,207990,LOW,0,LV - LR,201605,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,898,207990,LOW,0,LV - LR,201606,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,899,207990,LOW,0,LV - LR,201607,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,900,207990,LOW,0,LV - LR,201608,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,901,207990,LOW,0,LV - LR,201609,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,902,207990,LOW,0,LV - LR,201610,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,903,207990,LOW,0,LV - LR,201611,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,904,207990,LOW,0,LV - LR,201612,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,905,207990,LOW,0,LV - LR,201701,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.221199216928595,0.0,0.0,0.0,0.221199216928595
905,906,207990,LOW,0,LV - LR,201702,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0722565136714471
906,907,207990,LOW,0,LV - LR,201703,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.221199216928595,0.0,0.0,0.0,0.240427876775032
907,908,207990,LOW,0,LV - LR,201704,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0722565136714471
908,909,207990,LOW,0,LV - LR,201705,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0246900879716674
909,910,207990,LOW,0,LV - LR,201706,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,911,207990,LOW,0,LV - LR,201707,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,912,207990,LOW,0,LV - LR,201708,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,913,208105,LOW,1,LV - LR,201509,1.28600001335144,1,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,
913,914,208105,LOW,1,LV - LR,201510,0.64300000667572,0,1,0,2,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,,,,0.0,,0.0,0.0,0.0,0.0,
914,915,208105,LOW,1,LV - LR,201511,0.0,0,0,0,2,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,916,208105,LOW,1,LV - LR,201512,1.28600001335144,0,1,0,3,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,917,208105,LOW,1,LV - LR,201601,0.0,0,0,0,2,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917,918,208105,LOW,1,LV - LR,201602,0.0,0,0,0,2,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.221199216928595,0.0,0.0,0.0,0.221199216928595
918,919,208105,LOW,1,LV - LR,201603,0.0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0722565136714471
919,920,208105,LOW,1,LV - LR,201604,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0246900879716674
920,921,208105,LOW,1,LV - LR,201605,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.221199216928595,0.0,0.0,0.0,0.221199216928595
921,922,208105,LOW,1,LV - LR,201606,0.0,0,0,0,0,1.0,2,4,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.393469340287367,0.8646647167633871,0.0,0.0,0.43729513119304403
922,923,208105,LOW,1,LV - LR,201607,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.160542979230793
923,924,208105,LOW,1,LV - LR,201608,0.0,0,0,0,0,0.5,1,4,0,0.0,0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.221199216928595,0.8646647167633871,0.0,0.0,0.25918177931828196
924,925,208105,LOW,1,LV - LR,201609,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.5,0.0,0.221199216928595,0.0,0.0,0.0,0.277472646357928
925,926,208105,LOW,1,LV - LR,201610,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0951625819640405
926,927,208105,LOW,1,LV - LR,201611,0.428999990224838,1,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0246900879716674
927,928,208105,LOW,1,LV - LR,201612,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,929,208105,LOW,1,LV - LR,201701,0.428999990224838,0,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,930,208105,LOW,1,LV - LR,201702,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,931,208105,LOW,1,LV - LR,201703,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,932,208105,LOW,1,LV - LR,201704,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,933,208105,LOW,1,LV - LR,201705,0.428999990224838,0,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,934,208105,LOW,1,LV - LR,201706,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,935,208105,LOW,1,LV - LR,201707,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,936,208105,LOW,1,LV - LR,201708,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,937,208153,,0,LV - LR,201509,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,
937,938,208153,,0,LV - LR,201510,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,
938,939,208153,,0,LV - LR,201511,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,940,208153,,0,LV - LR,201512,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,941,208153,,0,LV - LR,201601,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,942,208153,,0,LV - LR,201602,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,943,208153,,0,LV - LR,201603,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.221199216928595,0.0,0.0,0.0,0.221199216928595
943,944,208153,,0,LV - LR,201604,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0722565136714471
944,945,208153,,0,LV - LR,201605,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0246900879716674
945,946,208153,,0,LV - LR,201606,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,947,208153,,0,LV - LR,201607,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,948,208153,,0,LV - LR,201608,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.221199216928595,0.0,0.0,0.0,0.221199216928595
948,949,208153,,0,LV - LR,201609,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0722565136714471
949,950,208153,,0,LV - LR,201610,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0246900879716674
950,951,208153,,0,LV - LR,201611,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.221199216928595,0.0,0.0,0.0,0.221199216928595
951,952,208153,,0,LV - LR,201612,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0722565136714471
952,953,208153,,0,LV - LR,201701,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0246900879716674
953,954,208153,,0,LV - LR,201702,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,955,208153,,0,LV - LR,201703,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,956,208153,,0,LV - LR,201704,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,957,208153,,0,LV - LR,201705,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,958,208153,,0,LV - LR,201706,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,959,208153,,0,LV - LR,201707,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,960,208153,,0,LV - LR,201708,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,961,208250,LOW,0,LV - LR,201509,1.28600001335144,0,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,
961,962,208250,LOW,0,LV - LR,201510,1.28600001335144,1,1,0,2,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,
962,963,208250,LOW,0,LV - LR,201511,7.71400022506714,1,2,0,2,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,964,208250,LOW,0,LV - LR,201512,1.28600001335144,0,1,0,3,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,965,208250,LOW,0,LV - LR,201601,1.28600001335144,0,1,0,2,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965,966,208250,LOW,0,LV - LR,201602,0.0,0,0,0,2,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.221199216928595,0.0,0.0,0.0,0.221199216928595
966,967,208250,LOW,0,LV - LR,201603,1.28600001335144,0,1,0,1,1.5,3,8,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.5,0.0,0.527633447258985,0.981684361111266,0.0,0.0,0.561765007535051
967,968,208250,LOW,0,LV - LR,201604,0.0,0,0,0,0,2.0,4,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.5,0.5,0.632120558828558,0.0,0.0,0.0,0.7134952031398101
968,969,208250,LOW,0,LV - LR,201605,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.5,0.221199216928595,0.0,0.0,0.0,0.46473857148101
969,970,208250,LOW,0,LV - LR,201606,0.0,0,0,0,1,1.5,3,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,2.0,0.527633447258985,0.0,0.0,0.0,0.6034685809250071
970,971,208250,LOW,0,LV - LR,201607,0.0,0,0,0,0,1.0,2,0,0,0.0,0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,1.5,0.5,0.393469340287367,0.0,0.0,0.0,0.527633447258985
971,972,208250,LOW,0,LV - LR,201608,0.0,0,0,0,0,1.0,2,0,0,0.0,0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,1.0,1.5,0.393469340287367,0.0,0.0,0.0,0.515675431044638
972,973,208250,LOW,0,LV - LR,201609,0.0,0,0,0,0,1.0,3,8,0,0.0,0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.393469340287367,0.981684361111266,0.0,0.0,0.503414696208591
973,974,208250,LOW,0,LV - LR,201610,0.0,0,0,0,0,2.0,4,8,0,0.0,0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.632120558828558,0.981684361111266,0.0,0.0,0.6988057880877979
974,975,208250,LOW,0,LV - LR,201611,0.0,0,0,0,0,1.0,2,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,0.393469340287367,0.0,0.0,0.0,0.572585068051273
975,976,208250,LOW,0,LV - LR,201612,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.221199216928595,0.0,0.0,0.0,0.393469340287367
976,977,208250,LOW,0,LV - LR,201701,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,1.0,0.221199216928595,0.0,0.0,0.0,0.31271072120902804
977,978,208250,LOW,0,LV - LR,201702,0.0,0,0,0,0,1.5,3,16,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.5,0.527633447258985,0.999664537372097,0.0,0.0,0.572585068051273
978,979,208250,LOW,0,LV - LR,201703,0.0,0,0,0,0,0.5,1,12,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.5,0.5,0.221199216928595,0.9975212478233341,0.0,0.0,0.393469340287367
979,980,208250,LOW,0,LV - LR,201704,0.0,0,0,0,0,0.5,1,8,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,1.5,0.221199216928595,0.981684361111266,0.0,0.0,0.329679953964361
980,981,208250,LOW,0,LV - LR,201705,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0951625819640405
981,982,208250,LOW,0,LV - LR,201706,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0246900879716674
982,983,208250,LOW,0,LV - LR,201707,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,984,208250,LOW,0,LV - LR,201708,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
